"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47"
"788";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"789";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"790";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"791";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"792";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"793";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"794";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"795";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"796";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"797";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"798";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"799";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"800";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"801";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"802";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"803";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1
"804";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"805";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"806";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"807";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"808";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"809";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"810";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"811";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"812";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"813";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"814";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"815";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"816";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"817";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"818";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"819";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"820";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"821";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"822";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"823";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0
"824";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"825";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"826";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"827";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"828";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"829";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"830";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"831";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"832";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"833";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"834";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"835";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"836";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"837";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"838";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"839";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"840";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"841";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"842";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"843";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"844";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"845";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"846";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"847";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"848";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0
"849";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"850";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"851";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"852";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"853";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"854";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"855";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"856";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"857";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"858";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"859";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"860";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"861";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"862";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0
"863";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"864";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"865";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"866";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"867";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"868";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"869";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"870";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"871";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"872";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"873";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"874";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0
"875";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"876";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0
"877";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0
"878";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"879";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"880";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"881";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"882";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"883";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"884";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"885";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"886";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"887";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"888";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"889";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1
"890";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"891";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"892";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"893";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"894";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"895";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1
"896";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"897";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"898";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"899";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"900";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"901";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"902";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"903";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"904";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"905";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"906";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"907";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"908";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"909";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"910";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"911";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"912";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"913";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"914";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"915";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"916";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"917";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"918";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"919";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"920";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"921";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"922";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"923";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"924";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"925";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"926";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"927";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"928";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"929";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
